Date,Open,High,Low,Close,Adj Close,Volume
2021-02-16,89.639999,90.199997,88.029999,88.379997,77.503395,2931600
2021-02-17,88.570000,89.570000,87.889999,89.199997,78.222473,3772600
2021-02-18,89.209999,90.470001,89.099998,89.529999,78.511871,3658400
2021-02-19,89.440002,89.440002,88.220001,88.430000,77.547241,3537300
2021-02-22,88.139999,88.639999,87.080002,88.349998,77.477089,2981400
2021-02-23,89.389999,90.040001,88.269997,89.040001,78.082169,2640200
2021-02-24,88.940002,88.989998,87.330002,87.339996,76.591377,2886400
2021-02-25,87.250000,88.760002,86.699997,87.120003,76.398453,3423000
2021-02-26,87.339996,88.639999,85.559998,85.589996,75.056755,3877300
2021-03-01,86.000000,88.040001,86.000000,87.040001,76.328308,2828000
2021-03-02,87.059998,87.870003,86.449997,87.239998,76.503700,2427600
2021-03-03,86.889999,87.459999,85.800003,87.269997,76.529984,2724700
2021-03-04,87.300003,88.769997,86.010002,86.459999,75.819679,4197300
2021-03-05,86.750000,89.000000,86.180000,88.529999,77.634926,3788000
2021-03-08,89.000000,91.230003,88.559998,90.220001,79.116936,3740800
2021-03-09,90.220001,91.470001,89.790001,90.949997,79.757103,3228200
2021-03-10,90.949997,91.699997,90.599998,90.790001,79.616806,4227800
2021-03-11,90.669998,92.300003,90.279999,90.690002,79.529106,3565200
2021-03-12,91.010002,91.949997,90.690002,91.400002,80.151726,3462300
2021-03-15,91.879997,92.550003,91.529999,92.330002,80.967293,4261000
2021-03-16,92.190002,93.379997,91.809998,93.019997,81.572365,3140100
2021-03-17,92.959999,93.309998,91.480003,91.849998,80.546356,4138400
2021-03-18,91.820000,92.660004,91.290001,92.330002,80.967293,3471800
2021-03-19,92.470001,93.349998,91.599998,92.720001,81.309296,11280800
2021-03-22,92.720001,93.239998,92.099998,93.120003,81.660065,4107800
2021-03-23,92.989998,94.589996,92.650002,94.019997,82.449310,3852900
2021-03-24,93.529999,95.129997,93.400002,94.389999,82.773773,3024300
2021-03-25,94.970001,95.900002,94.400002,95.529999,83.773476,2622900
2021-03-26,95.330002,95.949997,94.800003,95.830002,84.036552,6036000
2021-03-29,95.790001,97.919998,95.320000,97.580002,85.571190,4941200
2021-03-30,97.589996,97.639999,95.559998,96.239998,84.396088,3275100
2021-03-31,95.910004,96.790001,95.839996,96.529999,84.650398,3480700
2021-04-01,96.430000,96.529999,95.339996,96.279999,84.431168,2876100
2021-04-05,96.349998,97.660004,96.169998,96.930000,85.001183,2839800
2021-04-06,96.760002,97.599998,96.070000,97.570000,85.562416,3634300
2021-04-07,97.699997,98.050003,97.349998,97.820000,85.781654,2549200
2021-04-08,97.930000,98.150002,97.370003,97.620003,85.606262,4922400
2021-04-09,98.000000,98.739998,97.440002,97.540001,85.536102,2028700
2021-04-12,97.139999,98.110001,97.070000,97.639999,85.623795,3784600
2021-04-13,97.120003,98.849998,96.809998,98.500000,86.377960,3661300
2021-04-14,98.290001,98.889999,98.029999,98.790001,86.632278,3604100
2021-04-15,98.839996,99.889999,98.739998,99.750000,87.474129,3271600
2021-04-16,99.849998,101.129997,99.750000,100.669998,88.280907,3820900
2021-04-19,100.680000,100.750000,99.660004,100.199997,87.868752,3491600
2021-04-20,100.250000,101.830002,100.059998,101.410004,88.929840,3171600
2021-04-21,101.370003,101.650002,100.570000,101.089996,88.649208,3741900
2021-04-22,101.209999,101.209999,100.040001,100.080002,87.763527,3866800
2021-04-23,100.089996,100.459999,99.440002,99.849998,87.561813,2849400
2021-04-26,99.940002,99.940002,99.010002,99.199997,86.991821,2749800
2021-04-27,98.959999,99.150002,98.339996,98.610001,86.474426,3441300
2021-04-28,98.889999,99.160004,98.070000,98.570000,86.439362,2514600
2021-04-29,98.680000,99.629997,98.580002,99.550003,87.298744,2172000
2021-04-30,99.860001,100.709999,99.269997,100.690002,88.298447,2574800
2021-05-03,100.820000,101.900002,100.379997,100.709999,88.315979,3572100
2021-05-04,100.709999,101.080002,100.110001,100.779999,88.377380,3096400
2021-05-05,100.500000,100.660004,98.650002,99.360001,87.132126,3582200
2021-05-06,99.760002,100.739998,99.349998,100.540001,88.166916,2051600
2021-05-07,100.389999,101.430000,100.190002,100.860001,88.447525,4544800
2021-05-10,101.279999,108.000000,101.059998,103.739998,90.973083,8173900
2021-05-11,104.180000,104.599998,102.720001,103.629997,90.876640,4487600
2021-05-12,103.559998,103.709999,101.150002,101.220001,88.763222,4477600
2021-05-13,100.400002,103.589996,100.250000,103.000000,91.193581,3318200
2021-05-14,103.309998,103.830002,102.620003,103.059998,91.246696,2409600
2021-05-17,103.169998,108.000000,102.379997,102.449997,90.706612,5583000
2021-05-18,102.199997,103.110001,101.959999,102.489998,90.742035,4857100
2021-05-19,102.199997,102.360001,100.120003,101.160004,89.564491,4371600
2021-05-20,101.309998,102.779999,101.190002,102.269997,90.547241,3110200
2021-05-21,102.529999,103.070000,101.919998,102.860001,91.069611,4136400
2021-05-24,103.089996,103.510002,102.160004,102.309998,90.582664,2726500
2021-05-25,102.120003,102.260002,100.800003,101.309998,89.697296,3015000
2021-05-26,101.300003,101.610001,100.779999,101.110001,89.520218,2607800
2021-05-27,101.309998,101.360001,99.900002,100.010002,88.546318,4251100
2021-05-28,100.370003,100.769997,99.989998,100.220001,88.732231,2271200
2021-06-01,100.540001,100.750000,99.580002,100.080002,88.608284,2816100
2021-06-02,100.410004,101.269997,99.720001,100.680000,89.139511,1889900
2021-06-03,100.239998,102.019997,100.180000,101.669998,90.016022,3401900
2021-06-04,101.970001,102.089996,101.389999,101.480003,89.847816,2771400
2021-06-07,101.550003,102.209999,101.449997,101.860001,90.184250,3335100
2021-06-08,102.139999,102.139999,100.440002,100.589996,89.059814,3147900
2021-06-09,100.620003,101.470001,100.430000,101.389999,89.768120,1584800
2021-06-10,101.379997,101.860001,101.150002,101.709999,90.051445,1783900
2021-06-11,101.529999,102.059998,101.139999,101.930000,90.246223,1909000
2021-06-14,101.930000,102.550003,101.760002,102.529999,90.777443,2003300
2021-06-15,102.599998,103.510002,102.220001,103.220001,91.388367,2738600
2021-06-16,103.720001,103.900002,101.730003,101.809998,90.139977,3865400
2021-06-17,101.820000,103.169998,101.489998,102.419998,90.680054,3998700
2021-06-18,102.070000,102.250000,99.510002,99.610001,88.192169,5190400
2021-06-21,100.089996,101.559998,99.760002,101.309998,89.697296,3566100
2021-06-22,100.839996,101.470001,100.279999,100.400002,88.891617,2562000
2021-06-23,100.150002,100.919998,99.080002,99.230003,87.855721,3997300
2021-06-24,99.230003,99.459999,98.699997,99.070000,87.714066,2448600
2021-06-25,99.360001,99.830002,98.949997,99.720001,88.289543,3236200
2021-06-28,100.000000,100.730003,99.639999,100.010002,88.546318,3192800
2021-06-29,99.760002,100.239998,97.680000,98.120003,86.872963,2669200
2021-06-30,98.169998,98.949997,97.680000,98.720001,87.404175,2493300
2021-07-01,98.959999,99.870003,98.349998,99.550003,88.139030,2406900
2021-07-02,99.739998,99.739998,99.180000,99.510002,88.103630,1779300
2021-07-06,99.589996,99.889999,98.400002,99.830002,88.386940,3258100
2021-07-07,99.949997,100.559998,99.180000,100.370003,88.865059,2044400
2021-07-08,100.029999,101.000000,99.849998,100.559998,89.033249,2386200
2021-07-09,100.949997,101.040001,99.900002,100.660004,89.121803,2676300
2021-07-12,100.220001,101.639999,99.860001,101.529999,89.892075,2509100
2021-07-13,101.459999,101.849998,100.970001,101.529999,89.892075,2774400
2021-07-14,101.500000,103.040001,100.570000,102.699997,90.927956,2692900
2021-07-15,102.540001,104.000000,102.540001,103.940002,92.025826,2869100
2021-07-16,104.099998,105.379997,103.809998,104.760002,92.751839,2758800
2021-07-19,104.410004,105.459999,102.739998,103.889999,91.981544,5548800
2021-07-20,104.080002,105.419998,103.430000,103.739998,91.848740,2411400
2021-07-21,103.919998,104.099998,103.120003,103.160004,91.335258,2078100
2021-07-22,103.169998,103.970001,102.760002,102.919998,91.122749,2948600
2021-07-23,103.059998,104.589996,103.059998,104.470001,92.495079,1896100
2021-07-26,104.599998,105.050003,103.949997,104.580002,92.592468,3170100
2021-07-27,104.370003,106.680000,104.050003,106.360001,94.168434,2036000
2021-07-28,106.260002,106.400002,104.750000,105.650002,93.539810,2144700
2021-07-29,105.910004,106.059998,104.970001,105.680000,93.566376,1477900
2021-07-30,105.680000,106.709999,104.879997,105.110001,93.061722,2567700
2021-08-02,105.389999,106.660004,105.160004,106.190002,94.017929,3392300
2021-08-03,106.410004,107.559998,105.980003,106.610001,94.389778,2398900
2021-08-04,106.290001,107.000000,105.370003,106.730003,94.496025,2261800
2021-08-05,106.750000,108.000000,106.330002,107.930000,95.558479,2843600
2021-08-06,107.419998,108.059998,106.879997,106.959999,94.699654,2617800
2021-08-09,106.699997,107.010002,105.470001,106.150002,93.982513,2435800
2021-08-10,106.500000,107.239998,106.000000,106.900002,94.646523,2022100
2021-08-11,107.279999,107.809998,106.970001,107.139999,94.859024,2510400
2021-08-12,105.790001,106.500000,105.470001,105.690002,94.443497,2227000
2021-08-13,105.980003,106.290001,105.529999,106.000000,94.720528,2010900
2021-08-16,106.330002,108.379997,106.160004,107.809998,96.337914,3286700
2021-08-17,107.790001,108.239998,106.750000,107.709999,96.248566,2151900
2021-08-18,107.769997,107.839996,106.570000,107.050003,95.658791,2834100
2021-08-19,107.059998,108.220001,106.699997,106.879997,95.506874,2464600
2021-08-20,106.230003,107.339996,105.639999,107.209999,95.801758,2569100
2021-08-23,107.059998,107.470001,105.680000,105.830002,94.568611,2712700
2021-08-24,106.029999,106.169998,104.389999,105.150002,93.960976,3730600
2021-08-25,105.129997,105.959999,104.430000,105.379997,94.166489,2357900
2021-08-26,105.400002,105.580002,104.820000,104.849998,93.692894,2495800
2021-08-27,105.080002,105.330002,104.510002,104.669998,93.532043,1724400
2021-08-30,104.500000,105.160004,104.339996,104.790001,93.639282,1947800
2021-08-31,104.839996,105.620003,104.400002,104.660004,93.523117,3069300
2021-09-01,104.900002,106.379997,104.669998,106.120003,94.827744,2499500
2021-09-02,106.199997,106.949997,106.000000,106.650002,95.301353,2792500
2021-09-03,106.389999,106.639999,105.470001,105.680000,94.434570,3043700
2021-09-07,105.519997,105.589996,103.169998,103.199997,92.218460,4472500
2021-09-08,103.269997,105.650002,102.709999,105.330002,94.121826,3616300
2021-09-09,105.089996,105.349998,104.529999,104.620003,93.487381,2317700
2021-09-10,104.650002,104.790001,103.150002,103.199997,92.218460,2391700
2021-09-13,103.980003,104.220001,102.550003,102.730003,91.798477,2801100
2021-09-14,103.000000,103.510002,101.480003,101.610001,90.797668,3421700
2021-09-15,101.250000,102.419998,100.800003,102.029999,91.172981,2795800
2021-09-16,102.489998,102.809998,101.279999,101.410004,90.618950,3219100
2021-09-17,101.000000,101.580002,99.570000,99.669998,89.064102,6699200
2021-09-20,99.290001,100.309998,98.529999,99.639999,89.037285,4907800
2021-09-21,99.919998,100.470001,98.830002,98.919998,88.393906,3274900
2021-09-22,99.250000,99.459999,98.180000,98.540001,88.054337,2732900
2021-09-23,98.610001,99.449997,98.199997,98.400002,87.929245,2419900
2021-09-24,98.250000,99.080002,97.889999,98.459999,87.982857,3010800
2021-09-27,98.449997,99.559998,97.500000,97.629997,87.241180,2772800
2021-09-28,97.449997,97.860001,96.580002,97.050003,86.722908,3126800
2021-09-29,97.050003,99.029999,96.949997,98.339996,87.875633,3299000
2021-09-30,98.519997,98.699997,97.559998,97.589996,87.205429,2962300
2021-10-01,98.199997,98.879997,97.610001,98.459999,87.982857,4598500
2021-10-04,98.660004,101.029999,98.510002,100.760002,90.038124,4645600
2021-10-05,100.879997,100.980003,99.949997,100.169998,89.510895,3411500
2021-10-06,99.930000,101.910004,99.250000,101.849998,91.012108,2794800
2021-10-07,101.919998,102.559998,100.860001,100.959999,90.216835,2020000
2021-10-08,101.000000,101.320000,100.410004,100.529999,89.832581,1745000
2021-10-11,100.180000,100.730003,99.349998,99.709999,89.099838,1659700
2021-10-12,99.849998,100.559998,99.580002,99.820000,89.198143,2426000
2021-10-13,99.839996,100.750000,99.050003,100.699997,89.984489,1798800
2021-10-14,101.110001,101.889999,100.760002,101.650002,90.833397,3045600
2021-10-15,101.750000,101.989998,100.099998,100.349998,89.671745,2593400
2021-10-18,99.849998,100.180000,99.150002,99.860001,89.233879,2057600
2021-10-19,100.349998,101.220001,100.129997,101.129997,90.368744,1759000
2021-10-20,101.250000,102.570000,101.250000,102.230003,91.351692,1892700
2021-10-21,102.389999,103.029999,102.169998,103.000000,92.039757,2057800
2021-10-22,103.209999,104.940002,102.970001,103.779999,92.736748,2430300
2021-10-25,103.690002,103.699997,102.620003,102.839996,91.896774,1681600
2021-10-26,102.790001,104.139999,102.639999,103.290001,92.298904,2298300
2021-10-27,103.650002,103.820000,102.650002,102.760002,91.825302,1519200
2021-10-28,102.419998,102.849998,101.769997,102.489998,91.584007,1973600
2021-10-29,102.239998,102.959999,101.599998,102.010002,91.155098,2301300
2021-11-01,102.129997,102.680000,101.459999,102.309998,91.423172,1606500
2021-11-02,102.629997,102.809998,101.500000,102.449997,91.548271,2701100
2021-11-03,102.250000,102.949997,101.449997,102.540001,91.628716,2062000
2021-11-04,102.389999,102.849998,99.870003,101.019997,90.270432,3054500
2021-11-05,101.190002,102.669998,101.050003,101.680000,90.860207,2127800
2021-11-08,101.879997,101.989998,100.510002,101.419998,90.627884,3686700
2021-11-09,101.790001,102.250000,101.230003,101.959999,91.110420,2876300
2021-11-10,101.279999,101.910004,100.690002,101.620003,91.692413,1876700
2021-11-11,101.360001,101.559998,99.959999,100.250000,90.456238,2002600
2021-11-12,100.250000,100.500000,99.580002,99.879997,90.122383,2504100
2021-11-15,100.239998,101.010002,99.730003,100.599998,90.772049,2362900
2021-11-16,100.529999,100.769997,98.959999,99.080002,89.400543,3758800
2021-11-17,99.000000,99.250000,98.410004,98.989998,89.319351,2368600
2021-11-18,98.580002,98.660004,97.980003,98.370003,88.759911,2809800
2021-11-19,98.449997,98.760002,97.959999,98.419998,88.805046,2986300
2021-11-22,98.500000,100.550003,98.320000,100.250000,90.456238,3913900
2021-11-23,100.489998,101.070000,99.379997,100.739998,90.898392,3174100
2021-11-24,100.989998,101.190002,99.919998,100.180000,90.393089,2236800
2021-11-26,99.180000,100.660004,99.150002,99.279999,89.581017,1805400
2021-11-29,99.919998,100.489998,99.110001,100.220001,90.429176,2128900
2021-11-30,99.650002,99.720001,96.750000,97.010002,87.532776,3873200
2021-12-01,97.440002,99.000000,96.580002,96.620003,87.180878,2825600
2021-12-02,97.099998,98.680000,96.930000,97.650002,88.110268,2956200
2021-12-03,98.099998,99.949997,97.309998,99.879997,90.122383,3106800
2021-12-06,100.519997,102.699997,100.260002,101.209999,91.322464,2972500
2021-12-07,100.879997,101.550003,100.500000,101.169998,91.286377,4402500
2021-12-08,100.989998,101.639999,100.199997,100.849998,90.997635,4819400
2021-12-09,101.040001,101.120003,99.260002,100.279999,90.483315,4020800
2021-12-10,100.809998,102.050003,100.360001,101.510002,91.593163,3039900
2021-12-13,101.500000,103.629997,101.449997,103.040001,92.973671,3932500
2021-12-14,103.050003,103.500000,102.320000,102.769997,92.730064,2825100
2021-12-15,102.809998,104.110001,102.809998,103.820000,93.677467,3378800
2021-12-16,104.000000,105.110001,103.639999,104.540001,94.327148,3066600
2021-12-17,104.449997,105.169998,102.320000,103.040001,92.973671,7150200
2021-12-20,102.519997,103.830002,101.879997,103.669998,93.542130,3678600
2021-12-21,104.000000,104.489998,102.680000,103.019997,92.955635,2054600
2021-12-22,102.910004,103.529999,102.669998,103.160004,93.081978,1588700
2021-12-23,103.279999,103.889999,102.930000,102.970001,92.910515,1435100
2021-12-27,102.970001,103.440002,102.680000,103.290001,93.199272,1269600
2021-12-28,103.459999,104.599998,103.459999,104.570000,94.354210,1197400
2021-12-29,104.760002,105.029999,104.230003,104.760002,94.525650,1176300
2021-12-30,104.800003,105.040001,104.120003,104.790001,94.552719,1690700
2021-12-31,104.720001,105.230003,104.000000,104.900002,94.651962,1945700
2022-01-03,104.910004,104.910004,103.019997,103.489998,93.379715,3272700
2022-01-04,103.360001,104.940002,103.279999,103.410004,93.307526,2558300
2022-01-05,103.500000,104.919998,103.470001,103.639999,93.515068,2446600
2022-01-06,103.510002,104.769997,103.330002,103.470001,93.361687,3944100
2022-01-07,102.809998,104.970001,102.260002,104.500000,94.291039,2990100
2022-01-10,104.650002,105.320000,104.070000,104.559998,94.345184,2683500
2022-01-11,104.580002,104.699997,102.529999,103.230003,93.145126,2937300
2022-01-12,102.680000,103.820000,102.199997,103.620003,93.497032,2226300
2022-01-13,103.540001,104.500000,103.199997,104.150002,93.975243,2591200
2022-01-14,104.440002,104.680000,103.269997,104.040001,93.875999,3425900
2022-01-18,103.330002,103.750000,101.739998,101.870003,91.917984,3082000
2022-01-19,101.879997,102.830002,101.309998,102.169998,92.188675,2460800
2022-01-20,102.050003,103.529999,101.989998,102.309998,92.314995,2426800
2022-01-21,103.019997,104.209999,102.669998,102.980003,92.919556,3453800
2022-01-24,103.620003,103.980003,100.250000,102.580002,92.558617,5654600
2022-01-25,101.709999,103.150002,101.559998,102.320000,92.324028,3336300
2022-01-26,102.180000,103.300003,101.199997,101.949997,91.990173,3111000
2022-01-27,102.510002,104.379997,102.470001,103.250000,93.163162,3384900
2022-01-28,103.190002,104.769997,102.800003,104.730003,94.498589,2874200
2022-01-31,103.870003,105.239998,103.459999,105.059998,94.796341,4306700
2022-02-01,104.550003,105.080002,102.389999,103.449997,93.343636,3036300
2022-02-02,103.349998,105.220001,103.050003,105.000000,94.742210,3391100
2022-02-03,105.220001,105.760002,104.699997,105.430000,95.130203,2238900
2022-02-04,104.559998,105.339996,103.629997,104.250000,94.065475,2217100
2022-02-07,104.139999,104.820000,103.349998,104.339996,94.146683,3046600
2022-02-08,105.269997,105.360001,104.059998,104.410004,94.209854,2298800
2022-02-09,104.750000,105.209999,104.220001,104.709999,94.480545,2259800
2022-02-10,104.190002,104.330002,99.580002,99.790001,90.041183,5918200
2022-02-11,100.099998,100.860001,99.559998,99.750000,90.005096,3953500
2022-02-14,100.550003,101.010002,98.629997,99.949997,90.185555,5284400
2022-02-15,100.129997,101.110001,98.769997,99.300003,89.599060,3149200
2022-02-16,99.360001,99.970001,98.900002,99.510002,89.788544,2955900
2022-02-17,98.470001,99.160004,97.529999,98.730003,89.975357,2401800
2022-02-18,98.360001,100.190002,98.080002,99.809998,90.959579,4505500
2022-02-22,100.000000,100.239998,98.570000,99.449997,90.631523,3304900
2022-02-23,99.660004,99.870003,97.599998,97.669998,89.009361,4055900
2022-02-24,97.430000,97.620003,95.480003,97.040001,88.435226,4207800
2022-02-25,98.040001,100.339996,97.839996,100.220001,91.333244,3326800
2022-02-28,99.209999,100.519997,98.989998,100.410004,91.506393,3069400
2022-03-01,100.410004,101.059998,98.669998,99.830002,90.977814,2448100
2022-03-02,99.940002,101.250000,99.739998,100.790001,91.852692,2334300
2022-03-03,101.250000,103.230003,101.059998,102.639999,93.538651,2607400
2022-03-04,102.459999,105.370003,102.400002,105.260002,95.926331,3276600
2022-03-07,105.400002,106.989998,104.550003,106.699997,97.238640,3611000
2022-03-08,106.760002,107.449997,105.330002,105.470001,96.117722,3549800
2022-03-09,106.190002,106.570000,105.120003,105.330002,95.990128,3293200
2022-03-10,104.620003,106.419998,104.440002,106.190002,96.773865,2038500
2022-03-11,106.099998,107.089996,105.949997,106.139999,96.728287,2229700
2022-03-14,107.050003,107.699997,105.739998,106.300003,96.874115,2562900
2022-03-15,107.339996,107.379997,106.129997,106.690002,97.229530,2113300
2022-03-16,107.019997,107.019997,104.169998,105.970001,96.573387,2636500
2022-03-17,106.000000,107.540001,105.290001,106.500000,97.056389,2675000
2022-03-18,106.300003,106.919998,104.570000,105.050003,95.734970,4859200
2022-03-21,105.320000,106.870003,105.279999,106.160004,96.746536,1987500
2022-03-22,106.769997,106.949997,104.860001,106.190002,96.773865,2574900
2022-03-23,106.680000,107.510002,105.919998,106.830002,97.357117,2617400
2022-03-24,106.570000,108.080002,106.400002,107.470001,97.940361,2196500
2022-03-25,107.800003,109.360001,107.529999,109.129997,99.453178,1703600
2022-03-28,109.000000,110.040001,108.250000,110.040001,100.282486,2470300
2022-03-29,110.129997,110.989998,109.620003,110.970001,101.130020,2461600
2022-03-30,111.000000,111.500000,110.400002,111.480003,101.594795,1979300
2022-03-31,111.379997,112.550003,111.199997,111.660004,101.758827,3280100
2022-04-01,111.699997,112.900002,110.550003,112.820000,102.815964,2302500
2022-04-04,112.099998,112.250000,110.410004,111.790001,101.877296,2265700
2022-04-05,112.000000,114.139999,111.980003,112.519997,102.542564,2489200
2022-04-06,113.110001,115.260002,112.489998,115.150002,104.939354,3413200
2022-04-07,114.989998,115.220001,113.449997,114.860001,104.675079,2785900
2022-04-08,115.389999,115.790001,114.169998,115.349998,105.121628,1678100
2022-04-11,115.459999,115.959999,113.790001,114.230003,104.100945,2574200
2022-04-12,114.029999,115.730003,113.269997,115.419998,105.185410,2509800
2022-04-13,115.510002,115.900002,114.400002,115.110001,104.902901,2092300
2022-04-14,115.190002,115.519997,114.480003,114.849998,104.665962,2719300
2022-04-18,115.279999,115.820000,113.589996,114.239998,104.110046,1962500
2022-04-19,114.370003,114.699997,113.769997,114.470001,104.319649,2018100
2022-04-20,115.489998,115.870003,115.169998,115.430000,105.194519,2152900
2022-04-21,115.150002,116.330002,114.669998,115.279999,105.057823,1865900
2022-04-22,115.169998,115.449997,114.139999,114.279999,104.146492,3185600
2022-04-25,114.820000,115.029999,112.040001,113.769997,103.681717,3743600
2022-04-26,113.809998,115.830002,113.349998,113.500000,103.435661,3937200
2022-04-27,113.559998,114.889999,112.209999,113.089996,103.062027,2483900
2022-04-28,113.570000,114.699997,112.599998,113.800003,103.709061,2734100
2022-04-29,113.419998,113.510002,109.779999,110.160004,100.391846,5424000
2022-05-02,110.669998,111.089996,107.470001,108.699997,99.061295,3831700
2022-05-03,109.349998,110.400002,108.190002,108.360001,98.751442,2428400
2022-05-04,108.199997,110.779999,107.930000,110.510002,100.710793,2561400
2022-05-05,110.019997,110.970001,109.080002,110.050003,100.291588,2200100
2022-05-06,109.790001,111.970001,109.330002,111.320000,101.448982,2723500
2022-05-09,109.639999,112.120003,108.500000,110.800003,100.975098,3663300
2022-05-10,110.589996,112.199997,108.040001,108.910004,99.252686,3372200
2022-05-11,109.120003,111.660004,108.839996,109.910004,100.164009,3082800
2022-05-12,108.790001,109.309998,107.400002,108.849998,100.095032,3429200
2022-05-13,109.389999,109.669998,107.709999,109.300003,100.508850,3251300
2022-05-16,109.650002,110.879997,109.430000,110.029999,101.180122,2408000
2022-05-17,109.430000,110.000000,107.129997,109.349998,100.554810,4076100
2022-05-18,109.820000,110.559998,108.580002,108.900002,100.141022,4006100
2022-05-19,108.669998,109.449997,107.230003,108.949997,100.186981,3687600
2022-05-20,108.839996,110.010002,108.190002,109.830002,100.996208,3375100
2022-05-23,110.650002,111.900002,109.809998,110.809998,101.897392,2577300
2022-05-24,111.309998,113.330002,110.720001,112.980003,103.892853,3009200
2022-05-25,113.199997,113.419998,111.699997,112.389999,103.350304,2771900
2022-05-26,113.070000,113.790001,112.599998,113.230003,104.122742,2717600
2022-05-27,112.889999,114.500000,112.580002,114.400002,105.198654,2628900
2022-05-31,113.169998,113.540001,112.099998,112.519997,103.469841,5037700
2022-06-01,112.550003,112.730003,110.959999,111.669998,102.688210,2552100
2022-06-02,112.099998,112.360001,109.919998,111.790001,102.798561,2712800
2022-06-03,111.480003,112.099998,110.970001,111.160004,102.219231,1547800
2022-06-06,111.510002,112.080002,110.930000,111.110001,102.173256,1483200
2022-06-07,110.949997,112.410004,110.260002,112.339996,103.304321,2113300
2022-06-08,111.959999,112.070000,110.269997,110.489998,101.603127,1810700
2022-06-09,110.430000,111.029999,107.589996,107.730003,99.065109,2379400
2022-06-10,106.910004,108.690002,105.949997,107.769997,99.101898,3342600
2022-06-13,106.779999,107.000000,102.930000,103.430000,95.110962,2752200
2022-06-14,103.709999,104.239998,99.660004,100.940002,92.821243,3899500
2022-06-15,102.010002,102.120003,99.059998,100.180000,92.122360,4039500
2022-06-16,99.029999,99.830002,97.860001,99.540001,91.533844,4134000
2022-06-17,99.239998,99.959999,96.870003,97.820000,89.952194,5533000
2022-06-21,97.940002,99.500000,97.620003,99.209999,91.230392,2877800
2022-06-22,98.919998,101.000000,98.690002,100.160004,92.103996,2909900
2022-06-23,100.669998,103.650002,100.550003,103.410004,95.092590,3724300
2022-06-24,103.669998,104.800003,103.300003,104.529999,96.122498,2953800
2022-06-27,104.029999,105.370003,103.730003,105.199997,96.738617,1725000
2022-06-28,105.760002,106.830002,105.360001,105.699997,97.198395,2215700
2022-06-29,105.730003,106.320000,105.309998,106.010002,97.483459,1767300
2022-06-30,105.269997,107.940002,105.040001,107.209999,98.586945,3568900
2022-07-01,107.750000,109.790001,107.209999,109.620003,100.803101,2874200
2022-07-05,109.699997,109.699997,104.540001,106.339996,97.786911,2951900
2022-07-06,106.669998,108.430000,106.080002,107.580002,98.927185,1920800
2022-07-07,107.820000,108.220001,106.540001,106.830002,98.237503,1913500
2022-07-08,106.879997,107.070000,105.739998,105.910004,97.391510,1697600
2022-07-11,106.040001,107.989998,105.860001,107.959999,99.276619,2435700
2022-07-12,107.580002,108.980003,107.129997,107.669998,99.009941,2102700
2022-07-13,106.930000,108.199997,106.720001,107.239998,98.614525,2417200
2022-07-14,105.269997,107.220001,105.190002,106.949997,98.347847,2274900
2022-07-15,107.440002,107.639999,106.180000,107.430000,98.789246,2244200
2022-07-18,106.900002,107.120003,105.400002,105.430000,96.950111,2228100
2022-07-19,106.050003,106.470001,105.440002,105.540001,97.051262,2097300
2022-07-20,105.660004,105.839996,102.839996,102.989998,94.706352,2981000
2022-07-21,102.910004,103.739998,102.169998,103.540001,95.212120,3085300
2022-07-22,104.239998,105.000000,103.940002,104.980003,96.536308,1501200
2022-07-25,104.629997,106.019997,104.400002,105.980003,97.455879,1432500
2022-07-26,105.779999,107.320000,105.510002,107.019997,98.412209,1788900
2022-07-27,106.660004,106.860001,105.870003,106.519997,97.952438,2003700
2022-07-28,107.430000,109.269997,106.639999,108.949997,100.186981,2326300
2022-07-29,108.589996,110.419998,108.559998,109.930000,101.088165,2522500
2022-08-01,109.870003,110.550003,108.959999,109.849998,101.014603,2386900
2022-08-02,110.290001,111.339996,109.430000,109.620003,100.803101,2182500
2022-08-03,109.419998,111.150002,107.459999,110.820000,101.906586,2784900
2022-08-04,111.800003,111.980003,109.500000,109.730003,100.904259,2963500
2022-08-05,109.150002,109.489998,107.309998,109.160004,100.380104,3033600
2022-08-08,109.870003,110.610001,108.769997,109.040001,100.269753,3130300
2022-08-09,109.389999,110.160004,109.150002,109.809998,100.977821,2366400
2022-08-10,110.300003,110.500000,109.519997,110.059998,101.207710,2907400
2022-08-11,109.150002,109.879997,108.339996,108.510002,100.701927,2640900
2022-08-12,109.129997,110.330002,108.949997,110.250000,102.316719,3302700
2022-08-15,110.360001,111.089996,109.629997,110.980003,102.994194,2163200
2022-08-16,110.980003,112.480003,110.800003,112.110001,104.042870,2504400
2022-08-17,111.910004,112.900002,111.839996,112.029999,103.968628,1894500
2022-08-18,112.099998,113.070000,112.099998,112.580002,104.479057,1744300
2022-08-19,112.779999,113.669998,112.320000,113.239998,105.091568,2091800
2022-08-22,112.980003,113.279999,111.830002,112.050003,103.987198,2282400
2022-08-23,112.150002,112.150002,110.800003,111.029999,103.040596,1489700
2022-08-24,111.199997,111.360001,110.330002,110.930000,102.947800,1796400
2022-08-25,111.040001,111.120003,109.610001,110.699997,102.734329,2612200
2022-08-26,110.839996,110.889999,108.610001,108.730003,100.906097,3367000
2022-08-29,108.410004,109.919998,107.599998,109.199997,101.342278,1773300
